store_id,product_id,risk_assessment_date,policy,policy_label,selected_model,forecast_demand,reference_daily_demand,current_simulated_inventory,inventory_coverage_days,lead_time_days,review_period_days,shelf_life_days,replenishment_quantity,simulated_stockout_quantity,stockout_risk,excess_inventory_indicator,excess_inventory_quantity,excess_inventory_risk,estimated_spoilage_exposure,potential_spoilage_risk,demand_spike_risk,forecast_uncertainty_risk,forecast_mae_ratio,holdout_stockout_row_rate,observed_stockout_frequency,replenishment_urgency,overall_risk_score,overall_risk_level,primary_reason,contributing_factors,forecast_uncertainty_method
5,41,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,1.215890884399414,0.760714,3.3,2.714059330768012,2,1,3,2.3,0.0,75.0,True,2.0841091156005858,50.0,0.9,75.0,75.0,100.0,1.201800465583801,0.14285714285714285,0.7142857142857143,75.0,75.0,Critical,Stockout risk,stockout|excess_inventory|potential_spoilage|demand_spike|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
0,214,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.2946922183036804,0.366071,0.39999999999999997,1.3573483626493315,2,1,3,0.5,0.0,100.0,True,0.10530778169631955,25.0,0.0,0.0,0.0,50.0,0.3557774532924998,0.0,0.5714285714285714,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
0,296,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,1.2445578575134277,1.454286,2.3,1.8480458631270862,2,1,3,1.0,0.0,100.0,True,1.055442142486572,25.0,0.0,0.0,0.0,50.0,0.2792232538524427,0.0,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
3,11,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.7106732726097107,0.653571,1.2,1.6885396514116817,2,1,3,1.8,0.0,100.0,True,0.48932672739028926,25.0,0.0,0.0,0.0,50.0,0.3483819898138655,0.0,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
3,181,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.7206465601921082,0.796786,1.2999999999999996,1.8039356208866784,2,1,3,1.3,0.0,100.0,True,0.5793534398078914,25.0,0.0,0.0,0.0,50.0,0.26508911756368786,0.14285714285714285,0.7142857142857143,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
3,214,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.33221346139907837,0.442857,0.4,1.2040451290427743,2,1,3,0.3,0.0,100.0,True,0.06778653860092165,25.0,0.0,0.0,0.0,50.0,0.33649011452992755,0.0,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
5,387,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.7628522515296936,0.653571,1.4,1.8352177596548729,2,1,3,0.7,0.0,100.0,True,0.6371477484703063,25.0,0.0,0.0,0.0,50.0,0.3779856329028671,0.14285714285714285,0.14285714285714285,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
5,467,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.30147895216941833,0.732143,0.0,0.0,2,1,3,0.0,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.567335045337677,0.0,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
5,683,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5042191743850708,0.482143,0.0,0.0,2,1,3,0.0,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.8227970630694658,0.2857142857142857,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
9,6,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.8912882208824158,0.778571,1.3,1.458562976085268,2,1,3,1.5,0.0,100.0,True,0.4087117791175843,25.0,0.0,0.0,0.0,50.0,0.317494615702562,0.14285714285714285,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
9,215,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,2.8804984092712402,3.535714,4.3,1.4927972138987886,2,1,3,1.8,0.0,100.0,True,1.4195015907287596,25.0,0.0,0.0,0.0,50.0,0.3924848454020848,0.0,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
9,467,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,2.311589479446411,2.392857,4.4,1.9034521653272667,2,1,3,7.0,0.0,100.0,True,2.0884105205535892,25.0,0.0,0.0,0.0,50.0,0.3609772711823889,0.14285714285714285,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
10,118,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.639694333076477,0.725,0.0,0.0,2,1,3,0.8,0.3999999999999999,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.5134242446160278,0.14285714285714285,0.14285714285714285,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
10,129,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5620343089103699,0.478571,0.0,0.0,2,1,3,0.0,0.8,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.7696673274040221,0.42857142857142855,0.5714285714285714,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
10,191,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,1.163852572441101,0.717857,3.0999999999999996,2.6635675973099944,2,1,3,1.6,0.0,75.0,True,1.9361474275588986,50.0,0.0,0.0,75.0,50.0,0.41819197982549666,0.2857142857142857,0.42857142857142855,75.0,56.25,High,Stockout risk,stockout|excess_inventory|demand_spike|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
10,631,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4741605818271637,0.483571,0.4999999999999998,1.0544950785939748,2,1,3,1.1,0.0,100.0,True,0.02583941817283608,25.0,0.0,0.0,0.0,50.0,0.4615614825281604,0.14285714285714285,0.8571428571428571,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
10,666,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.6600176095962524,0.542857,0.0,0.0,2,1,3,0.0,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.6276071038511064,0.5714285714285714,0.5714285714285714,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
11,76,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.8944337964057922,0.789286,1.2,1.3416308784642308,2,1,3,2.3,0.0,100.0,True,0.3055662035942077,25.0,0.0,0.0,0.0,50.0,0.4808731438727353,0.0,0.5714285714285714,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
13,229,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5581446886062622,0.69675,1.0935,1.9591694095138097,2,1,3,0.6,0.0,100.0,True,0.5353553113937377,25.0,0.0,0.0,0.0,50.0,0.27135499954223635,0.0,0.14285714285714285,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
13,403,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.3779628574848175,0.341429,0.0,0.0,2,1,3,0.0,0.3,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.5347905727950009,0.7142857142857143,0.42857142857142855,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
13,541,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,1.5754915475845337,1.017857,3.8357139999999994,2.434614140507912,2,1,3,1.5,0.0,75.0,True,2.2602224524154657,50.0,0.0,0.0,75.0,50.0,0.2773460450379745,0.0,0.42857142857142855,75.0,56.25,High,Stockout risk,stockout|excess_inventory|demand_spike|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
13,666,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5016872882843018,0.503571,0.0,0.0,2,1,3,0.0,0.6,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.744751343360314,0.42857142857142855,0.42857142857142855,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
13,836,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4088447391986847,0.457143,0.4,0.9783665084794293,2,1,3,1.4,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.9897427583734194,0.2857142857142857,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
14,4,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.18134427070617676,0.889286,0.0,0.0,2,1,3,0.0,0.4,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.7638690535511291,0.5714285714285714,0.0,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
14,183,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4248393774032593,0.379643,0.8,1.8830646181854203,2,1,3,0.2,0.0,100.0,True,0.37516062259674077,25.0,0.0,0.0,0.0,50.0,0.4034705789465653,0.14285714285714285,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
18,115,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.557724118232727,0.8125,0.0,0.0,2,1,3,0.0,0.9000000000000001,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.6983337041103478,0.14285714285714285,0.14285714285714285,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
20,206,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.8067070841789246,0.528571,1.7000000000000002,2.107332429998776,2,1,3,1.5,0.0,75.0,True,0.8932929158210756,50.0,0.0,0.0,75.0,50.0,0.25049996901960936,0.2857142857142857,0.0,75.0,56.25,High,Stockout risk,stockout|excess_inventory|demand_spike|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
21,330,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.22306706011295319,0.675,0.30000000000000004,1.3448870480836157,2,1,3,0.0,0.0,100.0,True,0.07693293988704686,25.0,0.0,0.0,0.0,50.0,0.42707617580890644,0.0,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,4,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.35179534554481506,1.657143,0.0,0.0,2,1,3,0.0,0.6,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.6029164007731846,0.5714285714285714,0.8571428571428571,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,65,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5405774116516113,0.931429,0.8999999999999999,1.6648864355065347,2,1,3,1.0,0.0,100.0,True,0.3594225883483886,25.0,0.0,0.0,0.0,50.0,0.35797119260735116,0.0,0.14285714285714285,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,147,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.22024554014205933,0.435714,0.0,0.0,2,1,3,0.0,0.4,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.5358566214209018,0.2857142857142857,0.2857142857142857,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,153,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.675857424736023,0.714286,0.9999999999999999,1.4796020039146287,2,1,3,0.5,0.0,100.0,True,0.32414257526397694,25.0,0.0,0.0,0.0,50.0,0.36096653398477807,0.0,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,393,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.6905646324157715,0.656429,0.7999999999999999,1.1584723028768438,2,1,3,1.9,0.0,100.0,True,0.10943536758422845,25.0,0.0,0.0,0.0,50.0,0.47565952179923887,0.14285714285714285,0.7142857142857143,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,394,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.6163230538368225,0.562857,0.9999999999999998,1.6225257091628433,2,1,3,0.6,0.0,100.0,True,0.38367694616317727,25.0,0.0,0.0,0.0,50.0,0.4156890896459421,0.14285714285714285,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
25,461,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.769965648651123,0.964286,1.5285710000000001,1.9852457089194204,2,1,3,1.1,0.0,100.0,True,0.7586053513488771,25.0,0.0,0.0,0.0,50.0,0.3609879817048164,0.0,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
29,410,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.17594082653522491,0.503571,0.0,0.0,2,1,3,0.0,0.19999999999999998,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.5271497431554293,0.2857142857142857,0.0,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
29,862,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.16349315643310547,0.217857,0.0,0.0,2,1,3,0.0,0.5,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.7110162007489376,0.42857142857142855,0.0,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
34,17,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.532640814781189,0.689286,0.5999999999999999,1.126462680571113,2,1,3,0.4,0.0,100.0,True,0.0673591852188109,25.0,0.0,0.0,0.0,50.0,0.3195654444578217,0.0,0.14285714285714285,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
34,251,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.3136765658855438,0.485714,0.0,0.0,2,1,3,0.0,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.67841468986712,0.0,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
34,411,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.7661203145980835,1.067857,1.7000000000000002,2.218972617756314,2,1,3,1.8,0.0,75.0,True,0.9338796854019167,50.0,0.40000000000000013,50.0,0.0,50.0,0.39472974008984035,0.0,0.0,75.0,56.25,High,Stockout risk,stockout|excess_inventory|potential_spoilage|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
34,662,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4866669774055481,0.510714,0.30000000000000004,0.6164379625659392,2,1,3,0.0,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.9314883424014582,0.14285714285714285,0.8571428571428571,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
36,69,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.43196961283683777,0.446429,0.0,0.0,2,1,3,0.0,0.7,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.8438769714398816,0.5714285714285714,0.5714285714285714,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
41,411,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5768992900848389,0.764286,1.1,1.906745282765444,2,1,3,0.0,0.0,100.0,True,0.5231007099151612,25.0,0.0,0.0,0.0,50.0,0.39621017700017885,0.0,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
42,4,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.3672124743461609,1.832143,0.0,0.0,2,1,3,0.0,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.7653483516640134,0.2857142857142857,0.5714285714285714,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
42,393,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.8080458045005798,0.808929,1.0,1.2375536070236257,2,1,3,0.7,0.0,100.0,True,0.19195419549942017,25.0,0.0,0.0,0.0,50.0,0.2620930596003457,0.14285714285714285,0.7142857142857143,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
42,456,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.29882633686065674,0.395357,0.54,1.8070696367429053,2,1,3,0.0,0.0,100.0,True,0.2411736631393433,25.0,0.0,0.0,0.0,50.0,0.4924254230926373,0.14285714285714285,0.14285714285714285,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
42,461,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.7922968864440918,0.959286,0.9999999999999999,1.2621531361660407,2,1,3,1.6,0.0,100.0,True,0.2077031135559081,25.0,0.0,0.0,0.0,50.0,0.3417030057342714,0.0,0.5714285714285714,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
42,503,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.6403573155403137,0.671429,0.6999999999999998,1.0931396940618403,2,1,3,1.4,0.0,100.0,True,0.059642684459686124,25.0,0.0,0.0,0.0,50.0,0.3156646728515625,0.0,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
42,531,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.8561385869979858,1.378929,1.3,1.5184457513571439,2,1,3,0.9,0.0,100.0,True,0.4438614130020142,25.0,0.0,0.0,0.0,50.0,0.2606914160521586,0.0,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
46,63,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.48907169699668884,0.435714,0.0,0.0,2,1,3,0.0,0.1,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.5811316048776782,0.7142857142857143,0.0,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
52,26,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4947076737880707,0.555714,0.5900000000000001,1.1926235052758691,2,1,3,0.8,0.0,100.0,True,0.0952923262119294,25.0,0.0,0.0,0.0,50.0,0.34993983164132486,0.0,0.7142857142857143,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
52,118,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.564446210861206,0.517857,1.0,1.7716479989727383,2,1,3,1.2,0.0,100.0,True,0.43555378913879395,25.0,0.0,0.0,0.0,50.0,0.32186569637722434,0.2857142857142857,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
52,215,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,1.6999436616897583,2.114286,4.5,2.647146550449185,2,1,3,0.0,0.0,75.0,True,2.8000563383102417,50.0,0.2999999999999998,50.0,0.0,50.0,0.36754289988813726,0.0,0.5714285714285714,75.0,56.25,High,Stockout risk,stockout|excess_inventory|potential_spoilage|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
52,296,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.3010089695453644,0.493929,0.29999999999999993,0.9966480415952775,2,1,3,0.2,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.6631876917985768,0.0,0.14285714285714285,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
52,486,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4931022822856903,0.764286,0.8,1.622381458653443,2,1,3,0.0,0.0,100.0,True,0.30689771771430974,25.0,0.0,0.0,0.0,50.0,0.3547354602232213,0.0,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
64,115,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.4745423197746277,0.43,0.0,0.0,2,1,3,0.0,0.2,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.528784203913904,1.0,0.14285714285714285,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
64,215,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,4.624275207519531,5.528571,7.257143,1.5693579370447426,2,1,3,0.0,0.0,100.0,True,2.632867792480469,25.0,0.0,0.0,0.0,50.0,0.48960026105244947,0.0,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
64,296,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5053303837776184,1.566071,1.04,2.058059505991776,2,1,3,0.0,0.0,75.0,True,0.5346696162223816,50.0,0.0,0.0,0.0,100.0,1.225087823339812,0.0,0.14285714285714285,75.0,56.25,High,Stockout risk,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
68,71,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.6391085982322693,0.752143,1.2,1.877615171066573,2,1,3,0.4,0.0,100.0,True,0.5608914017677307,25.0,0.0,0.0,0.0,50.0,0.4831724842389425,0.0,0.42857142857142855,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
68,90,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.7997755408287048,0.725,0.10000000000000009,0.12503508158849533,2,1,3,0.4,0.0,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.5081727868419583,0.0,0.2857142857142857,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
68,116,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.40800759196281433,0.403571,0.0,0.0,2,1,3,0.0,0.8,100.0,False,0.0,0.0,0.0,0.0,0.0,75.0,0.6297816345185944,0.5714285714285714,0.42857142857142855,100.0,56.25,Critical,Current simulated stockout exposure,stockout|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
68,304,2024-07-02,ml_optimized,AI forecast + cost-aware replenishment,xgb_stockout_aware,0.5129766464233398,0.8,1.0000000000000002,1.9494064826778466,2,1,3,1.2,0.0,100.0,True,0.4870233535766604,25.0,0.0,0.0,0.0,50.0,0.31436026096343994,0.0,0.0,100.0,56.25,Critical,Inventory coverage below assumed lead time,stockout|excess_inventory|forecast_uncertainty_proxy|replenishment_urgency,normalized holdout MAE proxy; no predictive interval
